open_time,open,high,low,close,volume
1772517600000,67947.75000000,68038.59000000,67830.70000000,67887.00000000,347.59132000
1772519400000,67887.00000000,68250.24000000,67800.00000000,68106.73000000,473.60155000
1772521200000,68106.73000000,68275.20000000,67951.24000000,68245.30000000,600.87065000
1772523000000,68245.31000000,68250.00000000,68059.11000000,68172.80000000,564.73454000
1772524800000,68172.79000000,68311.83000000,67703.79000000,67747.78000000,747.02415000
1772526600000,67747.77000000,67752.77000000,66905.00000000,67003.30000000,1136.42805000
1772528400000,67003.30000000,67184.71000000,66589.87000000,66629.37000000,877.02753000
1772530200000,66629.37000000,66705.17000000,66340.14000000,66647.98000000,890.85583000
1772532000000,66647.98000000,66700.00000000,66440.46000000,66512.33000000,506.83066000
1772533800000,66512.34000000,67030.75000000,66448.22000000,66860.30000000,652.67666000
1772535600000,66860.30000000,67077.39000000,66779.37000000,66837.45000000,544.38779000
1772537400000,66837.44000000,67166.50000000,66823.77000000,67026.61000000,727.52845000
1772539200000,67026.60000000,67973.20000000,67025.93000000,67585.20000000,903.35030000
1772541000000,67585.20000000,67591.75000000,67260.32000000,67399.85000000,420.16049000
1772542800000,67399.85000000,67435.00000000,66969.56000000,67107.29000000,325.77172000
1772544600000,67107.29000000,67107.29000000,66635.30000000,66931.31000000,383.98646000
1772546400000,66931.32000000,67354.67000000,66859.86000000,67118.32000000,442.81141000
1772548200000,67118.31000000,67603.94000000,66158.00000000,66568.95000000,1272.01322000
1772550000000,66568.95000000,67019.23000000,66471.79000000,66820.95000000,720.89638000
1772551800000,66820.94000000,67834.93000000,66815.44000000,67725.81000000,974.29882000
1772553600000,67725.82000000,68999.00000000,67659.75000000,68828.97000000,1294.33176000
1772555400000,68828.96000000,68828.96000000,67473.09000000,68175.90000000,1287.57967000
1772557200000,68175.89000000,68292.18000000,67626.53000000,68234.65000000,626.43389000
1772559000000,68234.64000000,68400.00000000,67766.50000000,68318.66000000,355.71459000
1772560800000,68318.66000000,68599.58000000,67976.47000000,68465.88000000,569.12179000
1772562600000,68465.87000000,68914.01000000,68430.45000000,68628.49000000,405.00823000
1772564400000,68628.50000000,68888.88000000,68312.83000000,68654.25000000,524.68630000
1772566200000,68654.25000000,68799.25000000,68351.30000000,68435.00000000,421.82396000
1772568000000,68435.00000000,68506.10000000,68149.30000000,68390.95000000,321.55913000
1772569800000,68390.96000000,68591.24000000,68092.10000000,68266.00000000,271.43960000
1772571600000,68265.99000000,68265.99000000,67832.30000000,67936.44000000,260.35995000
1772573400000,67936.45000000,68098.00000000,67886.86000000,68024.62000000,259.56369000
1772575200000,68024.63000000,68524.54000000,68024.62000000,68259.87000000,309.52605000
1772577000000,68259.87000000,68430.36000000,68187.77000000,68327.20000000,264.34651000
1772578800000,68327.20000000,68860.00000000,68245.64000000,68490.46000000,392.79172000
1772580600000,68490.46000000,68582.83000000,68252.00000000,68338.00000000,182.69697000
1772582400000,68338.01000000,68413.90000000,68093.10000000,68293.87000000,425.18722000
1772584200000,68293.87000000,68336.84000000,67857.61000000,68093.19000000,342.43201000
1772586000000,68093.20000000,68341.12000000,67963.28000000,68251.99000000,621.24271000
1772587800000,68251.99000000,68909.34000000,68212.00000000,68405.00000000,673.38057000
1772589600000,68405.00000000,68447.72000000,68037.55000000,68067.01000000,343.51551000
1772591400000,68067.01000000,68396.50000000,67984.56000000,68323.33000000,454.59777000
1772593200000,68323.33000000,68383.63000000,67950.00000000,67976.25000000,497.82818000
1772595000000,67976.25000000,67995.79000000,67400.00000000,67732.20000000,456.67953000
1772596800000,67732.19000000,67954.89000000,67513.15000000,67600.01000000,371.35490000
1772598600000,67600.00000000,67850.91000000,67467.60000000,67786.00000000,695.03490000
1772600400000,67786.00000000,67958.15000000,67682.64000000,67831.48000000,255.57111000
1772602200000,67831.49000000,68397.84000000,67733.21000000,68206.59000000,410.71658000
1772604000000,68206.58000000,68276.69000000,68048.63000000,68128.53000000,401.08160000
1772605800000,68128.54000000,68678.76000000,68126.74000000,68508.02000000,887.39948000
1772607600000,68508.02000000,68766.46000000,68349.49000000,68766.45000000,697.40859000
1772609400000,68766.45000000,69668.00000000,68646.93000000,69493.13000000,1370.27353000
1772611200000,69493.14000000,69717.60000000,69098.91000000,69316.41000000,1463.19512000
1772613000000,69316.42000000,71163.00000000,69305.62000000,71011.40000000,3212.16138000
1772614800000,71011.40000000,71522.00000000,70724.26000000,71310.00000000,2544.38209000
1772616600000,71310.00000000,71893.00000000,71214.96000000,71520.76000000,1651.80795000
1772618400000,71520.76000000,71878.17000000,71341.59000000,71526.61000000,1150.85089000
1772620200000,71526.61000000,71554.98000000,71200.00000000,71348.92000000,928.54057000
1772622000000,71348.92000000,71499.75000000,71201.51000000,71225.69000000,407.61040000
1772623800000,71225.70000000,71308.59000000,70928.25000000,71111.40000000,787.54937000
1772625600000,71111.40000000,71145.00000000,70616.11000000,70628.57000000,644.27626000
1772627400000,70628.56000000,71364.14000000,70588.00000000,71339.71000000,842.25932000
1772629200000,71339.72000000,71624.99000000,71214.40000000,71364.49000000,580.81264000
1772631000000,71364.48000000,71543.20000000,71250.00000000,71477.17000000,987.45576000
1772632800000,71477.17000000,72000.00000000,71396.84000000,71751.67000000,1365.63410000
1772634600000,71751.68000000,72633.00000000,71300.10000000,71621.04000000,2773.44540000
1772636400000,71621.03000000,72997.00000000,71580.62000000,72972.15000000,1797.49057000
1772638200000,72972.15000000,73479.75000000,72576.10000000,73396.88000000,2386.86939000
1772640000000,73396.87000000,73500.00000000,72541.69000000,72964.39000000,1823.30885000
1772641800000,72964.39000000,73458.00000000,72898.14000000,73294.84000000,804.25088000
1772643600000,73294.84000000,73759.99000000,72932.80000000,73053.05000000,1451.29991000
1772645400000,73053.05000000,73400.00000000,73053.05000000,73218.92000000,807.57839000
1772647200000,73218.93000000,73418.44000000,72912.11000000,73405.90000000,578.94188000
1772649000000,73405.91000000,73700.00000000,73142.00000000,73693.50000000,542.59502000
1772650800000,73693.50000000,74050.00000000,73522.12000000,73557.99000000,1759.51887000
1772652600000,73558.00000000,73868.41000000,73516.00000000,73611.10000000,897.51242000
1772654400000,73611.67000000,73716.00000000,73253.91000000,73469.95000000,412.57936000
1772656200000,73469.95000000,73567.45000000,73001.05000000,73019.68000000,491.94776000
1772658000000,73019.69000000,73211.70000000,72878.00000000,73161.57000000,532.08630000
1772659800000,73161.57000000,73322.93000000,73064.56000000,73309.72000000,304.44066000
1772661600000,73309.73000000,73523.31000000,73189.73000000,73260.00000000,323.31990000
1772663400000,73260.00000000,73305.26000000,72638.29000000,72705.86000000,571.47866000
1772665200000,72705.86000000,72880.88000000,72483.69000000,72538.00000000,365.22818000
1772667000000,72538.00000000,72830.01000000,72313.04000000,72666.77000000,824.94366000
1772668800000,72666.77000000,72972.23000000,72553.65000000,72827.70000000,555.21262000
1772670600000,72827.70000000,73000.00000000,72705.37000000,72760.00000000,449.56384000
1772672400000,72759.99000000,73306.82000000,72682.08000000,72945.09000000,461.69589000
1772674200000,72945.09000000,72959.97000000,72409.10000000,72538.72000000,359.49263000
1772676000000,72538.72000000,72916.50000000,72514.26000000,72716.18000000,336.18080000
1772677800000,72716.19000000,72719.14000000,72336.76000000,72506.19000000,292.44699000
1772679600000,72506.18000000,72750.00000000,72481.47000000,72531.91000000,377.37827000
1772681400000,72531.90000000,72550.29000000,72344.51000000,72497.89000000,290.99379000
1772683200000,72497.89000000,72832.91000000,72447.96000000,72793.66000000,216.59293000
1772685000000,72793.66000000,73081.08000000,72536.58000000,72815.70000000,533.41417000
1772686800000,72815.70000000,72912.82000000,72450.10000000,72480.45000000,342.01279000
1772688600000,72480.45000000,72646.87000000,72260.74000000,72412.15000000,743.88517000
1772690400000,72412.15000000,72545.09000000,72037.56000000,72399.07000000,722.08966000
1772692200000,72399.07000000,72655.23000000,72301.50000000,72553.62000000,341.01524000
1772694000000,72553.63000000,72675.07000000,72429.79000000,72527.28000000,334.63000000
1772695800000,72527.28000000,72527.28000000,71759.95000000,72055.50000000,1112.38462000
1772697600000,72055.50000000,72083.68000000,71757.17000000,71829.90000000,548.66050000
1772699400000,71829.90000000,72370.21000000,71796.78000000,72333.70000000,872.51848000
1772701200000,72333.70000000,72775.20000000,72298.83000000,72690.81000000,669.68745000
1772703000000,72690.80000000,72875.85000000,72424.00000000,72591.59000000,491.09403000
1772704800000,72591.59000000,73385.72000000,72517.06000000,73151.80000000,961.97501000
1772706600000,73151.80000000,73558.15000000,73142.01000000,73388.92000000,627.29279000
1772708400000,73388.91000000,73449.96000000,72910.02000000,73122.37000000,882.56754000
1772710200000,73122.37000000,73122.37000000,72766.75000000,72915.79000000,1208.58464000
1772712000000,72915.80000000,73024.20000000,72666.93000000,72809.10000000,451.16796000
1772713800000,72809.10000000,73063.38000000,72700.00000000,72890.73000000,278.82356000
1772715600000,72890.73000000,72935.30000000,72333.85000000,72523.38000000,428.36280000
1772717400000,72523.39000000,72694.23000000,72189.70000000,72467.79000000,680.62579000
1772719200000,72467.79000000,72633.70000000,72320.65000000,72552.36000000,387.13636000
1772721000000,72552.37000000,72835.73000000,71944.18000000,72609.29000000,1059.49863000
1772722800000,72609.30000000,72770.00000000,71252.10000000,71278.46000000,1395.26235000
1772724600000,71278.46000000,71745.27000000,71168.65000000,71652.77000000,926.68078000
1772726400000,71652.77000000,71654.65000000,70786.06000000,70995.76000000,1169.39390000
1772728200000,70995.76000000,71632.08000000,70985.16000000,71305.92000000,566.85718000
1772730000000,71305.92000000,71572.00000000,70893.88000000,70928.41000000,617.37942000
1772731800000,70928.41000000,71014.00000000,70645.47000000,70704.41000000,605.99151000
1772733600000,70703.37000000,71066.78000000,70656.63000000,70818.87000000,423.16751000
1772735400000,70818.86000000,71090.32000000,70800.00000000,70990.65000000,297.38822000
1772737200000,70990.66000000,71430.78000000,70990.66000000,71107.41000000,406.45827000
1772739000000,71107.40000000,71160.34000000,70870.00000000,70918.07000000,220.01917000
1772740800000,70918.08000000,71338.41000000,70840.00000000,71178.64000000,288.41839000
1772742600000,71178.63000000,71394.45000000,71042.85000000,71236.51000000,208.32202000
1772744400000,71236.51000000,71572.30000000,71231.29000000,71517.81000000,338.05523000
1772746200000,71517.80000000,71567.75000000,71023.52000000,71141.93000000,208.43168000
1772748000000,71141.93000000,71295.86000000,71074.45000000,71160.45000000,598.66198000
1772749800000,71160.45000000,71364.45000000,71151.22000000,71208.54000000,235.96367000
1772751600000,71208.54000000,71292.44000000,71162.00000000,71213.98000000,523.98854000
1772753400000,71213.99000000,71219.26000000,70777.00000000,70890.72000000,543.08776000
1772755200000,70891.02000000,71047.95000000,70833.36000000,70915.99000000,480.76121000
1772757000000,70915.99000000,71007.83000000,70784.00000000,70988.19000000,192.69959000
1772758800000,70988.19000000,71020.00000000,70344.03000000,70465.03000000,640.23245000
1772760600000,70465.03000000,71301.74000000,70455.84000000,71257.20000000,417.66146000
1772762400000,71257.20000000,71419.98000000,71036.00000000,71335.89000000,333.94546000
1772764200000,71335.90000000,71368.75000000,71142.00000000,71252.43000000,418.53846000
1772766000000,71252.43000000,71305.42000000,71000.00000000,71181.00000000,226.77035000
1772767800000,71181.00000000,71227.44000000,71019.80000000,71080.38000000,321.32368000
1772769600000,71080.37000000,71120.17000000,70867.93000000,70871.89000000,151.87861000
1772771400000,70871.88000000,70961.64000000,70270.21000000,70613.61000000,515.94551000
1772773200000,70613.61000000,70658.01000000,70326.00000000,70393.09000000,458.55189000
1772775000000,70393.10000000,70501.86000000,70143.19000000,70436.19000000,507.56354000
1772776800000,70436.18000000,70520.97000000,70261.23000000,70425.92000000,230.25724000
1772778600000,70425.91000000,70853.37000000,70379.21000000,70597.23000000,442.05643000
1772780400000,70597.23000000,70878.24000000,70468.97000000,70858.50000000,340.78207000
1772782200000,70858.50000000,71192.76000000,70858.50000000,71056.44000000,441.27579000
1772784000000,71056.44000000,71067.58000000,70833.58000000,70934.14000000,315.92253000
1772785800000,70934.13000000,71026.42000000,70735.85000000,70789.49000000,253.50316000
1772787600000,70789.49000000,70808.65000000,70360.44000000,70411.58000000,363.85606000
1772789400000,70411.57000000,70628.78000000,70300.00000000,70565.56000000,274.11954000
1772791200000,70565.56000000,70800.00000000,70524.01000000,70778.98000000,150.82777000
1772793000000,70778.97000000,70799.99000000,70467.88000000,70527.93000000,318.99100000
1772794800000,70527.93000000,70610.00000000,70418.53000000,70547.97000000,222.97493000
1772796600000,70547.97000000,70643.27000000,70184.01000000,70212.95000000,540.96046000
1772798400000,70212.94000000,70224.84000000,69793.84000000,70004.19000000,1309.77381000
1772800200000,70004.19000000,70062.18000000,69660.00000000,69907.00000000,597.66245000
1772802000000,69907.00000000,70227.47000000,69843.03000000,70060.84000000,488.95332000
1772803800000,70060.84000000,70341.76000000,69208.00000000,69208.00000000,1580.77629000
1772805600000,69213.18000000,69273.87000000,68642.57000000,68986.01000000,1702.90684000
1772807400000,68986.01000000,69095.51000000,68176.47000000,68409.89000000,1445.59995000
1772809200000,68409.89000000,69023.99000000,68323.00000000,68886.86000000,819.20551000
1772811000000,68886.86000000,69100.00000000,68306.00000000,68504.71000000,609.47998000
1772812800000,68504.71000000,68795.44000000,68222.00000000,68537.47000000,564.79616000
1772814600000,68537.47000000,68714.83000000,68336.71000000,68446.52000000,390.21333000
1772816400000,68446.52000000,68642.69000000,68200.00000000,68245.83000000,442.03615000
1772818200000,68245.83000000,68291.65000000,67744.78000000,67955.10000000,794.75308000
1772820000000,67955.10000000,68426.57000000,67955.10000000,68292.00000000,295.58366000
1772821800000,68291.99000000,68476.47000000,68162.31000000,68181.20000000,219.39702000
1772823600000,68181.20000000,68485.01000000,68098.39000000,68216.47000000,417.47351000
1772825400000,68216.46000000,68311.61000000,68004.15000000,68131.79000000,200.16141000
1772827200000,68131.79000000,68285.71000000,67777.00000000,67832.74000000,356.95643000
1772829000000,67832.73000000,68178.18000000,67812.45000000,68111.03000000,311.66187000
1772830800000,68111.03000000,68189.17000000,67919.72000000,68005.64000000,206.19747000
1772832600000,68005.64000000,68333.33000000,67969.88000000,68289.10000000,398.61149000
1772834400000,68289.11000000,68388.18000000,68252.94000000,68288.91000000,137.16607000
1772836200000,68288.91000000,68440.92000000,68221.38000000,68319.89000000,167.74654000
1772838000000,68319.90000000,68371.24000000,68248.00000000,68347.76000000,328.50174000
1772839800000,68347.76000000,68351.01000000,68105.71000000,68114.02000000,282.87395000
1772841600000,68114.02000000,68260.95000000,68105.73000000,68210.27000000,534.30388000
1772843400000,68210.26000000,68394.09000000,68210.26000000,68290.45000000,119.07717000
1772845200000,68290.46000000,68369.11000000,68180.95000000,68225.06000000,190.96695000
1772847000000,68225.06000000,68343.36000000,68185.99000000,68262.01000000,125.09450000
1772848800000,68262.01000000,68300.00000000,68107.01000000,68107.02000000,128.86135000
1772850600000,68107.02000000,68367.73000000,68060.60000000,68350.04000000,188.10274000
1772852400000,68350.05000000,68551.04000000,68233.79000000,68233.79000000,244.54699000
1772854200000,68233.80000000,68269.76000000,68095.50000000,68095.50000000,205.77312000
1772856000000,68095.50000000,68115.18000000,67817.00000000,68028.25000000,441.67673000
1772857800000,68028.24000000,68147.73000000,67972.60000000,68063.43000000,179.98836000
1772859600000,68063.42000000,68140.49000000,67908.00000000,68020.40000000,338.89517000
1772861400000,68020.39000000,68114.52000000,67950.00000000,68018.26000000,154.99255000
1772863200000,68018.27000000,68021.14000000,67852.71000000,67865.10000000,165.54417000
1772865000000,67865.10000000,67954.91000000,67612.21000000,67690.86000000,323.82166000
1772866800000,67690.86000000,67770.59000000,67446.41000000,67727.60000000,515.47795000
1772868600000,67727.60000000,67865.23000000,67664.43000000,67842.67000000,253.27104000
1772870400000,67842.67000000,68045.07000000,67774.13000000,67946.49000000,268.66337000
1772872200000,67946.49000000,68013.90000000,67720.98000000,67795.40000000,197.28994000
1772874000000,67795.40000000,68074.97000000,67738.31000000,67958.52000000,182.99895000
1772875800000,67958.52000000,68032.86000000,67940.68000000,68000.00000000,149.46324000
1772877600000,68000.00000000,68102.73000000,67913.22000000,67972.08000000,201.98135000
1772879400000,67972.08000000,68000.00000000,67870.43000000,67880.31000000,117.43904000
1772881200000,67880.31000000,68232.27000000,67841.67000000,68145.55000000,227.23687000
1772883000000,68145.55000000,68160.66000000,68010.00000000,68010.01000000,145.00462000
1772884800000,68010.00000000,68085.41000000,67959.20000000,68025.00000000,265.50335000
1772886600000,68024.99000000,68034.31000000,67900.01000000,67992.54000000,93.53532000
1772888400000,67992.54000000,68081.16000000,67940.94000000,67992.43000000,173.85576000
1772890200000,67992.43000000,68048.89000000,67855.82000000,67931.06000000,144.38060000
1772892000000,67931.06000000,67931.06000000,67609.44000000,67807.42000000,266.72520000
1772893800000,67807.42000000,68083.79000000,67800.03000000,68016.70000000,206.54923000
1772895600000,68016.70000000,68020.53000000,67856.71000000,67962.07000000,414.78840000
1772897400000,67962.06000000,68034.67000000,67769.89000000,67877.45000000,163.05628000
1772899200000,67877.45000000,67889.68000000,67754.00000000,67772.22000000,173.19858000
1772901000000,67772.23000000,67832.96000000,67702.20000000,67783.63000000,176.07052000
1772902800000,67783.63000000,67935.01000000,67783.62000000,67882.83000000,84.56300000
1772904600000,67882.83000000,67888.25000000,67768.97000000,67788.41000000,133.11804000
1772906400000,67788.40000000,67788.41000000,67480.00000000,67662.00000000,594.35933000
1772908200000,67662.00000000,67672.29000000,67489.97000000,67568.13000000,585.88849000
1772910000000,67568.13000000,67572.35000000,67177.00000000,67227.72000000,458.41659000
1772911800000,67227.71000000,67347.15000000,66915.26000000,67080.34000000,853.81361000
1772913600000,67080.33000000,67305.39000000,67068.01000000,67250.47000000,206.88181000
1772915400000,67250.48000000,67437.50000000,67250.48000000,67402.98000000,383.58937000
1772917200000,67402.98000000,67483.05000000,67345.17000000,67448.56000000,295.13061000
1772919000000,67448.56000000,67460.89000000,67281.34000000,67452.98000000,343.86934000
1772920800000,67452.97000000,67469.87000000,67259.82000000,67276.43000000,126.98159000
1772922600000,67276.43000000,67364.11000000,67101.31000000,67258.65000000,579.83165000
1772924400000,67258.65000000,67403.85000000,67183.39000000,67378.22000000,263.09845000
1772926200000,67378.23000000,67398.26000000,67234.46000000,67262.91000000,131.86632000
1772928000000,67262.91000000,67481.96000000,67258.94000000,67347.61000000,244.58970000
1772929800000,67347.62000000,67365.78000000,67181.04000000,67194.77000000,307.68084000
1772931600000,67194.77000000,67321.12000000,67158.00000000,67219.99000000,265.53332000
1772933400000,67220.00000000,67353.57000000,67090.00000000,67297.27000000,300.32231000
1772935200000,67297.27000000,67353.57000000,67208.73000000,67223.65000000,304.75606000
1772937000000,67223.64000000,67426.52000000,66833.58000000,66925.44000000,461.15105000
1772938800000,66925.45000000,67083.10000000,66850.00000000,67005.10000000,356.28061000
1772940600000,67005.10000000,67071.04000000,66940.47000000,67000.26000000,643.12563000
1772942400000,67000.26000000,67100.01000000,66931.29000000,67008.78000000,661.29695000
1772944200000,67008.78000000,67017.80000000,66547.15000000,66637.36000000,545.58619000
1772946000000,66637.35000000,67197.11000000,66617.76000000,67126.61000000,214.42313000
1772947800000,67126.61000000,67250.24000000,67104.00000000,67149.93000000,187.58040000
1772949600000,67149.93000000,67231.86000000,67046.92000000,67055.04000000,133.14092000
1772951400000,67055.04000000,67220.73000000,67035.18000000,67161.52000000,113.49143000
1772953200000,67161.52000000,67465.11000000,67154.91000000,67368.15000000,498.42827000
1772955000000,67368.14000000,67378.06000000,67249.67000000,67319.91000000,512.15075000
1772956800000,67319.90000000,67399.01000000,67156.93000000,67276.85000000,590.70017000
1772958600000,67276.85000000,67577.36000000,67232.97000000,67539.33000000,417.92443000
1772960400000,67539.34000000,67905.03000000,67474.00000000,67847.63000000,684.06095000
1772962200000,67847.63000000,67856.67000000,67680.99000000,67681.00000000,427.81762000
1772964000000,67681.00000000,68200.00000000,67680.99000000,68057.83000000,361.80682000
1772965800000,68057.82000000,68077.36000000,67875.38000000,67904.14000000,284.41845000
1772967600000,67904.15000000,67904.15000000,67456.88000000,67679.48000000,268.69694000
1772969400000,67679.48000000,67810.55000000,67411.76000000,67515.00000000,267.97890000
1772971200000,67515.00000000,67650.94000000,66888.00000000,67431.46000000,700.83495000
1772973000000,67431.46000000,67485.95000000,67294.29000000,67324.72000000,201.58077000
1772974800000,67324.71000000,67431.81000000,66813.92000000,67163.88000000,1231.47707000
1772976600000,67163.88000000,67321.81000000,66761.68000000,67234.86000000,756.11263000
1772978400000,67234.86000000,67426.69000000,67200.00000000,67265.54000000,231.93306000
1772980200000,67265.54000000,67388.17000000,67055.73000000,67339.76000000,463.38393000
1772982000000,67339.75000000,67369.36000000,67140.95000000,67175.49000000,351.55277000
1772983800000,67175.49000000,67233.27000000,67080.00000000,67218.23000000,527.60878000
1772985600000,67218.23000000,67268.44000000,67040.00000000,67113.90000000,177.22177000
1772987400000,67113.90000000,67113.91000000,66802.47000000,66872.15000000,361.53413000
1772989200000,66872.15000000,67179.98000000,66800.01000000,67070.24000000,436.47048000
1772991000000,67070.24000000,67127.01000000,66942.20000000,67065.00000000,375.95798000
1772992800000,67065.00000000,67076.00000000,66763.82000000,66930.67000000,202.02207000
1772994600000,66930.68000000,66991.66000000,66745.54000000,66804.00000000,285.95572000
1772996400000,66803.99000000,67269.32000000,66779.82000000,67199.54000000,336.72520000
1772998200000,67199.54000000,67485.24000000,67199.54000000,67337.42000000,374.38149000
1773000000000,67337.41000000,67337.42000000,67031.79000000,67031.79000000,243.53751000
1773001800000,67031.80000000,67609.08000000,67028.45000000,67238.80000000,901.39476000
1773003600000,67238.79000000,67266.00000000,66712.69000000,66936.05000000,491.13637000
1773005400000,66936.42000000,67047.71000000,66894.69000000,67020.01000000,467.89894000
1773007200000,67020.01000000,67020.01000000,65618.49000000,65915.08000000,2192.38147000
1773009000000,65915.09000000,66309.53000000,65728.70000000,66236.80000000,549.64288000
1773010800000,66236.80000000,66569.24000000,66116.24000000,66470.01000000,323.14450000
1773012600000,66470.01000000,66514.31000000,65930.30000000,65971.20000000,356.80794000
1773014400000,65971.20000000,66402.23000000,65821.97000000,66170.40000000,396.11483000
1773016200000,66170.41000000,66773.00000000,66170.41000000,66370.01000000,555.24055000
1773018000000,66370.01000000,66650.74000000,66131.25000000,66480.85000000,1713.87931000
1773019800000,66480.84000000,66698.05000000,66182.20000000,66196.01000000,549.90951000
1773021600000,66196.01000000,66354.00000000,65959.00000000,66120.30000000,433.05497000
1773023400000,66120.30000000,66707.58000000,66092.63000000,66537.32000000,319.51617000
1773025200000,66537.32000000,67668.64000000,66512.88000000,67223.52000000,953.84775000
1773027000000,67223.52000000,67381.66000000,67050.00000000,67205.05000000,302.44707000
1773028800000,67205.06000000,67610.00000000,67166.42000000,67575.86000000,277.90847000
1773030600000,67575.86000000,67575.86000000,67093.09000000,67130.14000000,570.56915000
1773032400000,67131.10000000,67415.71000000,67113.02000000,67389.83000000,180.42310000
1773034200000,67389.82000000,68069.29000000,67348.61000000,67911.16000000,965.28838000
1773036000000,67911.15000000,67939.55000000,67486.95000000,67508.24000000,399.69992000
1773037800000,67508.24000000,67559.96000000,67236.78000000,67267.18000000,179.00315000
1773039600000,67267.18000000,67322.07000000,66853.48000000,67205.06000000,629.32121000
1773041400000,67205.07000000,67575.81000000,67204.24000000,67555.13000000,624.13468000
1773043200000,67555.13000000,67838.38000000,67391.89000000,67813.51000000,763.48634000
1773045000000,67813.51000000,67929.19000000,67678.22000000,67814.69000000,851.94495000
1773046800000,67814.69000000,68050.00000000,67566.65000000,68011.20000000,601.40322000
1773048600000,68011.19000000,68460.09000000,67904.78000000,67981.02000000,624.03519000
1773050400000,67981.03000000,68088.92000000,67798.22000000,67800.00000000,381.32407000
1773052200000,67799.99000000,67843.44000000,67556.72000000,67608.13000000,305.79837000
1773054000000,67608.13000000,67780.75000000,67344.45000000,67478.88000000,312.01036000
1773055800000,67478.88000000,67855.82000000,67464.73000000,67764.98000000,265.57576000
1773057600000,67764.99000000,68163.73000000,67759.57000000,68153.37000000,387.57098000
1773059400000,68153.36000000,68348.26000000,67979.20000000,68151.93000000,582.75756000
1773061200000,68151.93000000,68780.00000000,68133.93000000,68773.03000000,790.74216000
1773063000000,68773.03000000,69300.00000000,68732.00000000,68976.00000000,1669.39446000
1773064800000,68975.80000000,69273.55000000,68696.28000000,69160.19000000,1154.91095000
1773066600000,69160.18000000,69480.00000000,69062.00000000,69151.50000000,1222.14707000
1773068400000,69151.50000000,69254.87000000,68977.43000000,69078.23000000,919.08743000
1773070200000,69078.23000000,69169.32000000,68717.86000000,68863.66000000,1076.36895000
1773072000000,68863.67000000,69055.39000000,68735.82000000,68961.16000000,513.92111000
1773073800000,68961.16000000,69225.00000000,68614.47000000,68960.12000000,572.09006000
1773075600000,68960.12000000,69088.49000000,68607.24000000,68624.06000000,398.49850000
1773077400000,68624.05000000,68772.54000000,68270.34000000,68600.71000000,491.04203000
1773079200000,68600.71000000,68646.86000000,68179.12000000,68541.72000000,1029.27094000
1773081000000,68541.72000000,68705.76000000,68323.17000000,68356.37000000,320.98832000
1773082800000,68356.37000000,69364.79000000,68356.37000000,69363.46000000,819.76383000
1773084600000,69363.46000000,69516.65000000,68780.00000000,68991.93000000,893.80240000
1773086400000,68991.93000000,69145.28000000,68879.72000000,68963.74000000,295.85346000
1773088200000,68963.75000000,69036.11000000,68762.20000000,68961.71000000,211.55078000
1773090000000,68961.15000000,69102.53000000,68837.11000000,68840.14000000,415.99204000
1773091800000,68840.15000000,69040.80000000,68660.94000000,68919.72000000,366.52555000
1773093600000,68919.71000000,69030.56000000,68683.44000000,68812.00000000,463.59577000
1773095400000,68812.00000000,68868.00000000,68597.00000000,68635.88000000,479.45482000
1773097200000,68635.88000000,68694.73000000,68527.00000000,68594.92000000,331.88493000
1773099000000,68594.93000000,68619.90000000,68384.69000000,68432.16000000,333.57072000
1773100800000,68432.16000000,69026.88000000,68391.41000000,68980.01000000,580.82944000
1773102600000,68980.00000000,69290.42000000,68893.52000000,69157.37000000,553.20647000
1773104400000,69157.36000000,69253.53000000,68854.00000000,68975.69000000,260.37848000
1773106200000,68975.68000000,69389.06000000,68786.04000000,69260.01000000,812.92172000
1773108000000,69260.00000000,69387.15000000,69103.12000000,69371.03000000,399.34514000
1773109800000,69371.02000000,70578.29000000,69370.00000000,70272.01000000,1611.61966000
1773111600000,70272.00000000,70370.86000000,70029.20000000,70119.05000000,482.19533000
1773113400000,70119.04000000,70125.13000000,69390.00000000,69429.85000000,614.07646000
1773115200000,69429.85000000,69831.65000000,69429.85000000,69731.35000000,584.10151000
1773117000000,69731.36000000,70132.27000000,69731.35000000,70072.94000000,527.95076000
1773118800000,70072.95000000,70355.06000000,70015.84000000,70038.09000000,704.70321000
1773120600000,70038.10000000,70130.27000000,69885.71000000,69971.34000000,169.33025000
1773122400000,69971.34000000,70185.24000000,69750.62000000,70142.59000000,313.48136000
1773124200000,70142.59000000,70164.15000000,69870.76000000,69910.91000000,827.51015000
1773126000000,69910.91000000,70527.47000000,69805.70000000,70322.97000000,841.86365000
1773127800000,70322.96000000,70546.74000000,70262.92000000,70406.01000000,938.34106000
1773129600000,70406.01000000,70986.00000000,70369.00000000,70842.22000000,1153.64742000
1773131400000,70842.23000000,71097.64000000,70611.42000000,70709.37000000,698.55242000
1773133200000,70709.37000000,71284.92000000,70653.24000000,71228.00000000,1078.06490000
1773135000000,71228.00000000,71300.00000000,70926.75000000,71078.92000000,586.76653000
1773136800000,71078.92000000,71086.86000000,70738.99000000,70759.73000000,1043.47359000
1773138600000,70759.72000000,70941.42000000,70660.89000000,70774.04000000,764.58788000
1773140400000,70774.04000000,70865.73000000,70563.33000000,70654.51000000,337.65912000
1773142200000,70654.51000000,70693.76000000,70540.40000000,70580.94000000,607.76544000
